ward,item,location,cost,year,category
6,Curb & Gutter Menu,7320 S LAFAYETTE AVE,9179.08,2019,Street Resurfacing
6,Curb & Gutter Menu,8035 S INDIANA AVE,9377.91,2019,Street Resurfacing
6,Curb & Gutter Menu,ON E 74TH ST FROM S PRAIRIE AVE  (300 E) TO S CALUMET AVE  (340 E),52870.81,2019,Street Resurfacing
6,POD CAMERA - 130 EAST 71ST ST,130 E 71ST ST,24776,2019,Police Cameras
6,Sidewalk Menu,ON W 68TH ST FROM S PEORIA ST  (900 W) TO S SANGAMON ST  (930 W),47908.7,2019,Sidewalk Repair
6,Speed Indicator Signs,S DR MARTIN LUTHER KING JR DR &  E 78TH ST,25000,2019,Misc.
6,Street Resurfacing Menu (1-5),ON E 72ND ST FROM S STATE ST  (0 E) TO S DR MARTIN LUTHER KING JR DR  (400 E),197710.52,2019,Street Resurfacing
6,Street Resurfacing Menu (1-5),ON E 82ND ST FROM S MICHIGAN AVE  (100 E) TO S WABASH AVE  (40 E),29357.63,2019,Street Resurfacing
6,Street Resurfacing Menu (1-5),ON S HARVARD AVE FROM W 72ND ST  (7200 S) TO W 75TH ST  (7500 S),53632.58,2019,Street Resurfacing
6,Street Resurfacing Menu (1-5),ON W 78TH PL FROM S LAFAYETTE AVE  (30 W) TO S PERRY AVE  (100 W),21414.43,2019,Street Resurfacing
6,Street Resurfacing Menu,ON E 84TH ST FROM S MICHIGAN AVE  (100 E) TO S INDIANA AVE  (200 E),45403.1,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S CHAMPLAIN AVE FROM E 82ND ST  (8200 S) TO E 83RD ST  (8300 S),45216.55,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S EBERHART AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),43262.48,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S GREEN ST FROM W 66TH ST  (6600 S) TO W MARQUETTE RD  (6700 S),34409.25,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S GREEN ST FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),44950.86,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S INDIANA AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),47752.96,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S NORMAL AVE FROM W 74TH ST  (7400 S) TO W 75TH ST  (7500 S),37482.46,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S PEORIA ST FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),48478.35,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S ST LAWRENCE AVE FROM E 74TH ST  (7400 S) TO E 76TH ST  (7600 S),82438.9,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S ST LAWRENCE AVE FROM E 84TH ST  (8400 S) TO E 87TH ST  (8700 S),173140.91,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S WABASH AVE FROM E 72ND ST  (7200 S) TO E 73RD ST  (7300 S),62313,2019,Street Resurfacing
6,Street Resurfacing Menu,ON S WALLACE ST FROM W 69TH ST  (6900 S) TO W 70TH ST  (7000 S),19204.32,2019,Street Resurfacing
6,Street Resurfacing Menu,ON W 70TH ST FROM S GREEN ST  (830 W) TO S PEORIA ST  (900 W),18524.32,2019,Street Resurfacing
6,Street Resurfacing Menu,ON W 70TH ST FROM S SANGAMON ST  (930 W) TO S MORGAN ST  (1000 W),19556.05,2019,Street Resurfacing
6,Street Resurfacing Menu,ON W 77TH PL FROM S LAFAYETTE AVE  (40 W) TO S PERRY AVE  (100 W),25558.36,2019,Street Resurfacing
6,Street Resurfacing Menu,ON W 78TH ST FROM S LAFAYETTE AVE  (30 W) TO S PERRY AVE  (100 W),28780.52,2019,Street Resurfacing
6,Street Speed Hump Replacement,ON S GREEN ST FROM W 66TH ST  (6600 S) TO W MARQUETTE RD  (6700 S),0,2019,Street Resurfacing
6,Street Speed Hump Replacement,ON S PEORIA ST FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),0,2019,Street Resurfacing
6,Street Speed Hump Replacement,ON S ST LAWRENCE AVE FROM E 84TH ST  (8400 S) TO E 87TH ST  (8700 S),0,2019,Street Resurfacing
6,Street Speed Hump Replacement,ON S WABASH AVE FROM E 72ND ST  (7200 S) TO E 73RD ST  (7300 S),0,2019,Street Resurfacing
7,Alley Resurfacing Menu,10426 S OGLESBY AVE,9170.1,2019,Alleys
7,Alley Resurfacing Menu,2414 E 89TH ST; E 89TH ST &  S YATES BLVD&E 89TH ST &  S ANTHONY AVE,13854.34,2019,Alleys
7,Bus Pad,2600 E 93RD ST; E 93RD ST &  S COLFAX AVE,43335.54,2019,Misc.
7,Curb & Gutter Menu,9701 S CRANDON AVE,4560.45,2019,Street Resurfacing
7,Curb & Gutter Menu,ON E 80TH ST FROM S BURNHAM AVE  (2800 E) TO S MUSKEGON AVE  (2830 E),58305.86,2019,Street Resurfacing
7,Miscellaneous CDOT Projects,10245 S OGLESBY AVE,2522.57,2019,Misc. CDOT
7,Miscellaneous CDOT Projects,7231 S STONY ISLAND AVE,150,2019,Misc. CDOT
7,POD Camera: 2701 E 74th St,2701 E 74TH ST,24776,2019,Police Cameras
7,Sidewalk Menu,10111 S CRANDON AVE,4083.65,2019,Sidewalk Repair
7,Sidewalk Menu,1724 E 73RD ST,11408.12,2019,Sidewalk Repair
7,Sidewalk Menu,2025 E 93RD ST,12005.43,2019,Sidewalk Repair
7,Sidewalk Menu,2232 E 96TH ST,4412.67,2019,Sidewalk Repair
7,Sidewalk Menu,2544 E 91ST ST,11636.9,2019,Sidewalk Repair
7,Sidewalk Menu,2548 E 91ST ST,6832.08,2019,Sidewalk Repair
7,Sidewalk Menu,2671 E 75TH ST,21748.63,2019,Sidewalk Repair
7,Sidewalk Menu,2710 E 83RD ST,3231.44,2019,Sidewalk Repair
7,Sidewalk Menu,7157 S EAST END AVE,16480.65,2019,Sidewalk Repair
7,Sidewalk Menu,7317 S CRANDON AVE,5006.18,2019,Sidewalk Repair
7,Sidewalk Menu,7359 S CONSTANCE AVE,22004.53,2019,Sidewalk Repair
7,Sidewalk Menu,7370 S SOUTH SHORE DR,16434.6,2019,Sidewalk Repair
7,Sidewalk Menu,7600 S CRANDON AVE,24593.7,2019,Sidewalk Repair
7,Sidewalk Menu,8441 S YATES BLVD,4222.43,2019,Sidewalk Repair
7,Sidewalk Menu,8444 S LUELLA AVE,7056.04,2019,Sidewalk Repair
7,Sidewalk Menu,9101 S CRANDON AVE,22496.65,2019,Sidewalk Repair
7,Sidewalk Menu,9157 S PAXTON AVE,8633.49,2019,Sidewalk Repair
7,Sidewalk Menu,ON E 93RD ST FROM S CLYDE AVE  (2100 E) TO S MERRILL AVE  (2130 E),30738.01,2019,Sidewalk Repair
7,Street Light Upgrade Menu,9332 S MARQUETTE AVE,500,2019,Lighting
7,Street Resurfacing Menu (1-5),ON E 80TH ST FROM S COLFAX AVE  (2600 E) TO S ESCANABA AVE  (2900 E),136341.99,2019,Street Resurfacing
7,Street Resurfacing Menu,ON E 101ST ST FROM S VAN VLISSINGEN RD  (2200 E) TO S PAXTON AVE  (2230 E),68143.8,2019,Street Resurfacing
7,Street Resurfacing Menu,ON E 75TH ST FROM 2780 E TO S SOUTH SHORE DR  (2750 E),86900.14,2019,Street Resurfacing
7,Street Resurfacing Menu,ON E 78TH ST FROM S YATES BLVD  (2400 E) TO S ESSEX AVE  (2500 E),40636.31,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S BURNHAM AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),54959.41,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S ESSEX AVE FROM E 85TH ST  (8500 S) TO E 86TH ST  (8600 S),60484.32,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S ESSEX AVE FROM E 90TH ST  (9000 S) TO E 91ST ST  (9100 S),59308.63,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S LUELLA AVE FROM E 75TH ST  (7500 S) TO E 76TH ST  (7600 S),38348.6,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S MARQUETTE AVE FROM E 82ND ST  (8200 S) TO E 83RD ST  (8300 S),53144.66,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S MUSKEGON AVE FROM E 81ST ST  (8100 S) TO E 83RD ST  (8300 S),110766.84,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S OGLESBY AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),42617.62,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S PAXTON AVE FROM E 100TH ST  (10000 S) TO E 101ST ST  (10100 S),40503.43,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S PAXTON AVE FROM E 91ST ST  (9100 S) TO E 92ND ST  (9200 S),65571.58,2019,Street Resurfacing
7,Street Resurfacing Menu,ON S SAGINAW AVE FROM E 82ND ST  (8200 S) TO E 83RD ST  (8300 S),55622.6,2019,Street Resurfacing
7,Street Speed Hump Menu,ON S BURNHAM AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),4700,2019,Street Redesign
7,Street Speed Hump Menu,ON S CHAPPEL AVE FROM E 96TH ST  (9600 S) TO E 98TH ST  (9800 S),7050,2019,Street Redesign
7,Street Speed Hump Menu,ON S MARQUETTE AVE FROM E 77TH ST  (7700 S) TO E 78TH ST  (7800 S),4700,2019,Street Redesign
7,Street Speed Hump Replacement,ON S LUELLA AVE FROM E 75TH ST  (7500 S) TO E 76TH ST  (7600 S),0,2019,Street Resurfacing
7,Street Speed Hump Replacement,ON S MARQUETTE AVE FROM E 82ND ST  (8200 S) TO E 83RD ST  (8300 S),0,2019,Street Resurfacing
7,Street Speed Hump Replacement,ON S MUSKEGON AVE FROM E 81ST ST  (8100 S) TO E 83RD ST  (8300 S),0,2019,Street Resurfacing
7,Street Speed Hump Replacement,ON S OGLESBY AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),0,2019,Street Resurfacing
8,ADA - Sidewalk Menu,1649 E 86TH ST,4270.13,2019,Sidewalk Repair
8,Alley Resurfacing Menu (1-1),E 71ST ST &  S DORCHESTER AVE&S KIMBARK AVE &  E 71ST PL,4534.11,2019,Alleys
8,Alley Resurfacing Menu,E 74TH ST &  S EUCLID AVE&E 75TH ST &  S JEFFERY BLVD,5680.37,2019,Alleys
8,Curb & Gutter Menu,ON S AVALON AVE FROM S UNIVERSITY AVE  (8620 S) TO E 87TH ST  (8700 S),20368.11,2019,Street Resurfacing
8,Miscellaneous CDOT Projects,8645 S JEFFERY BLVD,500,2019,Misc. CDOT
8,ON S RIDGELAND AVE FROM E 77TH ST (7700 S) TO E 79TH ST (7900 S),ON S RIDGELAND AVE FROM E 77TH ST  (7700 S) TO E 79TH ST  (7900 S),213000,2019,Misc.
8,Sidewalk Menu,ON E 93RD ST FROM S BLACKSTONE AVE  (1510 E) TO S HARPER AVE  (1550 E),33294.04,2019,Sidewalk Repair
8,Street Light Residential Staggered Piggy Back Menu,ON E 80TH ST FROM S HARPER AVE  (1530 E) TO S ANTHONY AVE  (1600 E); ON S HARPER AVE FROM E 80TH ST  (8000 S) TO E 82ND ST  (8200 S); ON E 81ST ST FROM S HARPER AVE (1530 E) TO S STONY ISLAND AVE  (1560 E),103636.67,2019,Lighting
8,Street Light Residential Staggered Piggy Back Menu,ON E 81ST ST FROM S CHAPPEL AVE  (2030 E) TO S JEFFERY BLVD  (2000 E); ON S CHAPPEL AVE FROM E 79TH ST  (7900 S) TO E 81ST ST  (8100 S),18000,2019,Lighting
8,Street Resurfacing Menu (1-5),ON S CHAPPEL AVE FROM E 90TH ST  (9000 S) TO E 91ST ST  (9100 S),51555.47,2019,Street Resurfacing
8,Street Resurfacing Menu (1-5),ON S DOBSON AVE FROM E 96TH ST  (9600 S) TO E 97TH ST  (9650 S),48475.89,2019,Street Resurfacing
8,Street Resurfacing Menu (1-5),ON S DREXEL AVE FROM E 81ST ST  (8100 S) TO E 83RD ST  (8300 S),103280.16,2019,Street Resurfacing
8,Street Resurfacing Menu (1-5),ON S EAST END AVE FROM E 87TH PL  (8730 S) TO E 88TH ST  (8800 S),47653.47,2019,Street Resurfacing
8,Street Resurfacing Menu,ON E 72ND ST FROM S KIMBARK AVE  (1300 E) TO S DORCHESTER AVE  (1400 E),60063.4,2019,Street Resurfacing
8,Street Resurfacing Menu,ON E 82ND ST FROM S DREXEL AVE  (900 E) TO S INGLESIDE AVE  (930 E),24714.89,2019,Street Resurfacing
8,Street Resurfacing Menu,ON E 86TH ST FROM S STONY ISLAND AVE  (1560 E) TO S EAST END AVE  (1700 E),49992.35,2019,Street Resurfacing
8,Street Resurfacing Menu,ON E 98TH ST FROM 1254 E TO S AVALON AVE  (1230 E),20736.32,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S BLACKSTONE AVE FROM E 85TH ST  (8500 S) TO E 86TH ST  (8600 S),57635.94,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S CHAPPEL AVE FROM E 81ST ST  (8100 S) TO E 82ND ST  (8200 S),43727.6,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S DANTE AVE FROM E 82ND ST  (8200 S) TO E 83RD ST  (8300 S),48137.42,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S DREXEL AVE FROM E 83RD ST  (8300 S) TO E 84TH ST  (8400 S),54516.37,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S EAST END AVE FROM E 87TH ST  (8700 S) TO E 87TH PL  (8730 S),20667.93,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S GREENWOOD AVE FROM E 79TH ST  (7900 S) TO E 80TH ST  (8000 S),55514.03,2019,Street Resurfacing
8,Street Resurfacing Menu,ON S WOODLAWN AVE FROM E 78TH ST  (7800 S) TO E 79TH ST  (7900 S),21595.32,2019,Street Resurfacing
8,Street Speed Hump Menu,ON E 74TH ST FROM S EAST END AVE  (1700 E) TO S RIDGELAND AVE  (1730 E),2350,2019,Street Redesign
8,Street Speed Hump Menu,ON S BLACKSTONE AVE FROM E 73RD ST  (7300 S) TO E 74TH ST  (7400 S),4700,2019,Street Redesign
8,Street Speed Hump Menu,ON S CONSTANCE AVE FROM E 88TH ST  (8800 S) TO E 89TH ST  (8900 S); 8800 S CONSTANCE AVE,4700,2019,Street Redesign
8,Street Speed Hump Menu,ON S KENWOOD AVE FROM E 82ND ST  (8200 S) TO E 83RD ST  (8300 S),4700,2019,Street Redesign
8,S Woodlawn Ave from E 97th St to E 99th St,ON S WOODLAWN AVE FROM E 97TH ST  (9700 S) TO E 99TH ST  (9900 S),192000,2019,Misc.
9,Alley Apron Menu,ON E 100TH ST FROM S FOREST AVE  (300 E) TO S PRAIRIE AVE  (230 E),14805.31,2019,Alleys
9,Alley Apron Menu,ON S FOREST AVE FROM E 94TH ST  (9400 S) TO E 95TH ST  (9500 S),28980,2019,Alleys
9,Alley Apron Menu,ON S INDIANA AVE FROM E 119TH ST  (11899 S) TO E 119TH PL  (11930 S),24490.88,2019,Alleys
9,Alley Resurfacing Menu,E 107TH ST &  S RHODES AVE&S DAUPHIN AVE &  E 106TH ST; 544 E 107TH ST,18010.29,2019,Alleys
9,Alley Resurfacing Menu,E 111TH ST &  S LANGLEY AVE&S ELLIS AVE &  E 112TH ST,30659.63,2019,Alleys
9,Alley Speed Hump Menu,E 122ND PL &  S MICHIGAN AVE&S INDIANA AVE &  E 123RD ST,2100,2019,Alleys
9,Alley Speed Hump Menu,E 96TH ST &  S CALUMET AVE&S DR MARTIN LUTHER KING JR DR &  E 97TH ST,1400,2019,Alleys
9,Alley Speed Hump Menu,W 125TH PL &  S STATE ST; W 125TH ST &  S STATE ST,2800,2019,Alleys
9,Alley Speed Hump Replacement,E 107TH ST &  S RHODES AVE&S DAUPHIN AVE &  E 106TH ST; 544 E 107TH ST,0,2019,Alleys
9,Curb & Gutter Menu,ON E 110TH ST FROM S DR MARTIN LUTHER KING JR DR  (400 E) TO S VERNON AVE  (430 E),11965.73,2019,Street Resurfacing
9,Curb & Gutter Menu,ON E 131ST ST FROM S EBERHART AVE  (400 E) TO S RHODES AVE  (500 E),22795.53,2019,Street Resurfacing
9,Sidewalk Menu,10337 S FOREST AVE,4406,2019,Sidewalk Repair
9,Sidewalk Menu,11100 S LANGLEY AVE,47896.3,2019,Sidewalk Repair
9,Sidewalk Menu,12200 S LA SALLE ST,15809.2,2019,Sidewalk Repair
9,Sidewalk Menu,237 E 100TH ST; ON E 100TH ST FROM 245 E TO S PRAIRIE AVE  (230 E),30376.97,2019,Sidewalk Repair
9,Sidewalk Menu,259 W 99TH ST; ON S PRINCETON AVE FROM 9917 S TO W 99TH ST  (9900 S),28220.63,2019,Sidewalk Repair
9,Sidewalk Menu,400 E 90TH ST; ON S DR MARTIN LUTHER KING JR DR FROM 8975 S TO E 90TH ST  (9000 S),15700.58,2019,Sidewalk Repair
9,Sidewalk Menu,ON S FOREST AVE FROM E 94TH ST  (9400 S) TO E 95TH ST  (9500 S),18790.36,2019,Sidewalk Repair
9,Sidewalk Menu,ON W 102ND ST FROM S LAFAYETTE AVE  (30 W) TO S PERRY AVE  (100 W),39067.48,2019,Sidewalk Repair
9,Sidewalk Menu,ON W 102ND ST FROM S LAFAYETTE AVE  (30 W) TO S STATE ST  (0 E),52353.41,2019,Sidewalk Repair
9,Street Resurfacing Menu (1-5),ON E 88TH ST FROM S MICHIGAN AVE  (100 E) TO S WABASH AVE  (50 E),32093.29,2019,Street Resurfacing
9,Street Resurfacing Menu (1-5),ON S MICHIGAN AVE FROM E 88TH ST  (8800 S) TO E 89TH ST  (8900 S),46203.34,2019,Street Resurfacing
9,Street Resurfacing Menu (1-5),ON W 106TH ST FROM S PRAIRIE AVE  (230 E) TO S DR MARTIN LUTHER KING JR DR  (400 E),84122.51,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 102ND PL FROM S PRINCETON AVE  (300 W) TO S EGGLESTON AVE  (400 W),41785.23,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 102ND ST FROM S WENTWORTH AVE  (200 W) TO S LA SALLE ST  (130 W),16847.78,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 113TH ST FROM S INDIANA AVE  (200 E) TO S DR MARTIN LUTHER KING JR DR  (400 E); ON E 113TH ST FROM S FOREST AVE  (300 E) TO S DR MARTIN LUTHER KING JR DR  (400 E),44662.01,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 122ND PL FROM S STATE ST  (0 E) TO S MICHIGAN AVE  (100 E),38873.76,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 125TH PL FROM S EGGLESTON AVE  (430 W) TO S PARNELL AVE  (550 W),42254.22,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 129TH PL FROM S NORMAL AVE  (500 W) TO S PARNELL AVE  (530 W),31006.76,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 131ST ST FROM S EBERHART AVE  (400 E) TO S RHODES AVE  (500 E),16867.4,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 89TH PL FROM S DR MARTIN LUTHER KING JR DR  (400 E) TO S EBERHART AVE  (500 E),40472.11,2019,Street Resurfacing
9,Street Resurfacing Menu,ON E 94TH ST FROM S VERNON AVE  (430 E) TO S EBERHART AVE  (500 E),21443.73,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S CALUMET AVE FROM E 119TH PL  (11930 S) TO E 120TH ST  (12000 S),24855.62,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S FOREST AVE FROM E 92ND ST  (9200 S) TO E 93RD ST  (9300 S),54478.71,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S PERRY AVE FROM W 102ND ST  (10200 S) TO W 103RD ST  (10300 S),29584.24,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S PRAIRIE AVE FROM E 90TH ST  (9000 S) TO E 91ST ST  (9100 S),43981.8,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S RHODES AVE FROM E 107TH ST  (10700 S) TO E 108TH ST  (10800 S),45103.22,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S RHODES AVE FROM E 132ND ST  (13200 S) TO S RIVERDALE AVE  (13300 S),46058.8,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S RIVERDALE AVE FROM S EBERHART AVE  (13220 S) TO S VERNON AVE  (13200 S),20619.07,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S ST LAWRENCE AVE FROM E 101ST ST  (10100 S) TO E 102ND ST  (10200 S),60555.95,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S VERNON AVE FROM E 93RD ST  (9300 S) TO E 94TH ST  (9400 S),42422.29,2019,Street Resurfacing
9,Street Resurfacing Menu,ON S YALE AVE FROM W 102ND ST  (10200 S) TO W 103RD ST  (10300 S),62618.08,2019,Street Resurfacing
9,Street Resurfacing Menu,ON W 126TH ST FROM S WALLACE ST  (600 W) TO S LOWE AVE  (630 W),22461.77,2019,Street Resurfacing
10,"2 POD CAMERAS: 9201 S Commercial, 8901 S Commercial",9201 S COMMERCIAL AVE; 8901 S COMMERCIAL AVE,49552,2019,Police Cameras
10,Alley Resurfacing Menu,E 92ND ST &  S COMMERCIAL AVE&S HOUSTON AVE &  E 93RD ST,1462.76,2019,Alleys
10,Alley Resurfacing Menu,S EWING AVE &  E 102ND ST&E 103RD ST &  S AVENUE L,40483.21,2019,Alleys
10,Alley Speed Hump Menu,10836 S EWING AVE,700,2019,Alleys
10,Alley Speed Hump Replacement,S EWING AVE &  E 102ND ST&E 103RD ST &  S AVENUE L,0,2019,Alleys
10,Concrete Alley Menu,10501 S AVENUE E,188000,2019,Alleys
10,Concrete Alley Menu,S EWING AVE &  E 103RD ST&S AVENUE L &  E 104TH ST; 10300 S EWING AVE,0,2019,Alleys
10,Curb & Gutter Menu,9701 S CRANDON AVE,56341.61,2019,Street Resurfacing
10,"In-Road ""State Law Stop For Pedestrians"" Signs Menu",S AVENUE D & E 110TH ST,350,2019,Pedestrian Infrastructure
10,Sidewalk Menu,10116 S EWING AVE,12951.83,2019,Sidewalk Repair
10,Sidewalk Menu,10231 S AVENUE M,6900,2019,Sidewalk Repair
10,Sidewalk Menu,10300 S EWING AVE; ON E 103RD ST FROM S AVENUE L  (3599 E) TO S EWING AVE  (3632 E),5451.28,2019,Sidewalk Repair
10,Sidewalk Menu,10414 S EWING AVE,22300.99,2019,Sidewalk Repair
10,Sidewalk Menu,10458 S AVENUE H,15405.85,2019,Sidewalk Repair
10,Sidewalk Menu,10609 S AVENUE G,6579.62,2019,Sidewalk Repair
10,Sidewalk Menu,10721 S HOXIE AVE,652.54,2019,Sidewalk Repair
10,Sidewalk Menu,10726 S AVENUE F,9189.05,2019,Sidewalk Repair
10,Sidewalk Menu,10801 S MACKINAW AVE,12530.61,2019,Sidewalk Repair
10,Sidewalk Menu,10810 S AVENUE N,4094.97,2019,Sidewalk Repair
10,Sidewalk Menu,10825 S AVENUE B,9089.8,2019,Sidewalk Repair
10,Sidewalk Menu,11048 S AVENUE N,14798.1,2019,Sidewalk Repair
10,Sidewalk Menu,13229-13249 S BRAINARD AVE,26820.91,2019,Sidewalk Repair
10,Sidewalk Menu,13326 S BURLEY AVE,3474.53,2019,Sidewalk Repair
10,Sidewalk Menu,13448 S BUFFALO AVE,8416.07,2019,Sidewalk Repair
10,Sidewalk Menu,13525 S MACKINAW AVE,13453.12,2019,Sidewalk Repair
10,Sidewalk Menu,2543 E 109TH ST,6851.26,2019,Sidewalk Repair
10,Sidewalk Menu,2838-2840 E 94TH ST,25440.65,2019,Sidewalk Repair
10,Sidewalk Menu,2850-2862 E 94TH ST,23787.53,2019,Sidewalk Repair
10,Sidewalk Menu,2954 E 97TH ST; 2947 E 97TH ST; 2942 E 97TH ST,23654.18,2019,Sidewalk Repair
10,Sidewalk Menu,9035 S BURLEY AVE,487.46,2019,Sidewalk Repair
10,Sidewalk Menu,9719 S AVENUE L,741.64,2019,Sidewalk Repair
10,Sidewalk Menu,9940 S AVENUE J,6458.62,2019,Sidewalk Repair
10,Sidewalk Menu,ON S MUSKEGON AVE FROM E 129TH ST  (12900 S) TO E 128TH ST  (12800 S),2499.62,2019,Sidewalk Repair
10,Street Cul-de-Sac Menu,E 96TH ST &  S BALTIMORE AVE,26950.21,2019,Street Redesign
10,Street Resurfacing Menu (1-5),ON E 116TH ST FROM S AVENUE J  (3700 E) TO S AVENUE H  (3730 E),26369.86,2019,Street Resurfacing
10,Street Resurfacing Menu (1-5),ON E 86TH ST FROM S MUSKEGON AVE  (2830 E) TO S COMMERCIAL AVE  (3000 E),77912.02,2019,Street Resurfacing
10,Street Resurfacing Menu (1-5),ON S AVENUE E FROM E 105TH ST  (10500 S) TO E 106TH ST  (10599 S),51360.18,2019,Street Resurfacing
10,Street Resurfacing Menu (1-5),ON S ESCANABA AVE FROM E 84TH ST  (8400 S) TO E 85TH ST  (8500 S),50684.02,2019,Street Resurfacing
10,Street Resurfacing Menu,ON E 132ND ST FROM S BRANDON AVE  (3200 E) TO S BURLEY AVE  (3230 E),19063.78,2019,Street Resurfacing
10,Street Resurfacing Menu,ON E 134TH ST FROM 4098 E TO S AVENUE K  (3640 E),120900.47,2019,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE B FROM E 106TH ST  (10600 S) TO E 107TH ST  (10700 S),46213.2,2019,Street Resurfacing
10,Street Resurfacing Menu,ON S AVENUE N FROM E 116TH ST  (11600 S) TO E 117TH ST  (11700 S),45419.74,2019,Street Resurfacing
10,Street Resurfacing Menu,ON S CARONDOLET AVE FROM E 127TH ST  (12700 S) TO E 130TH ST  (13000 S),57597.53,2019,Street Resurfacing
10,Street Resurfacing Menu,ON S EXCHANGE AVE FROM E 99TH ST  (9899 S) TO E 101ST ST  (10100 S),54548.79,2019,Street Resurfacing
10,Street Resurfacing Menu,ON S MANISTEE AVE FROM E 98TH ST  (9800 S) TO E 99TH ST  (9900 S),45466.7,2019,Street Resurfacing
10,Street Resurfacing Menu,ON W 85TH ST FROM S BURLEY AVE  (3230 E) TO S GREEN BAY AVE  (3400 E),91245.83,2019,Street Resurfacing
10,Street Traffic Circle Menu,E 85TH ST &  S BUFFALO AVE,7347.85,2019,Street Redesign
11,"2 POD CAMERAS: 14th St & Morgan, Throop & Lyman",S THROOP ST &  S LYMAN ST,24776,2019,Police Cameras
11,Alley Apron Menu,3115 S THROOP ST,17276.71,2019,Alleys
11,Alley Apron Menu,3132 S ABERDEEN ST,27134.93,2019,Alleys
11,Alley Resurfacing Menu (1-1),W 28TH ST &  S WALLACE ST&W 29TH ST &  S LOWE AVE; 2828 S WALLACE ST,25345.14,2019,Alleys
11,Alley Resurfacing Menu,2630 S THROOP ST; 2628 S THROOP ST,17306.64,2019,Alleys
11,Alley Resurfacing Menu,2808 S SHIELDS AVE; S SHIELDS AVE &  W 28TH PL&W 29TH ST &  S STEWART AVE,27902.21,2019,Alleys
11,Alley Resurfacing Menu,S LOWE AVE &  W 44TH ST&S UNION AVE &  W 45TH ST; 4448 S LOWE AVE,32831.63,2019,Alleys
11,Alley Resurfacing Menu,S NORMAL AVE &  W 42ND PL&S NORMAL AVE &  W 43RD ST; 441 W 42ND PL,8278.56,2019,Alleys
11,Alley Resurfacing Menu,S RUBLE ST &  W 16TH ST&S DESPLAINES ST &  W 18TH ST; 1613 S RUBLE ST,45581.11,2019,Alleys
11,Alley Resurfacing Menu,W 43RD PL &  S EMERALD AVE&W 44TH PL &  S UNION AVE; 4419 S EMERALD AVE,33758.47,2019,Alleys
11,Alley Resurfacing Menu,W 46TH PL &  S UNION AVE&W 46TH ST &  S WALLACE ST; 608 W 46TH PL,39008.22,2019,Alleys
11,Alley Speed Hump Menu,3327 S PARNELL AVE,700,2019,Alleys
