ward,item,location,cost,year,category
25,Street Speed Hump Menu,ON W 24TH ST FROM 2498 W TO S WESTERN AVE (2400 W),4880.0,2024,Street Resurfacing
25,Street Speed Hump Menu,ON W 28TH ST FROM S SACRAMENTO AVE (3000 W) TO S WHIPPLE ST (3030 W),2440.0,2024,Street Resurfacing
25,Street Speed Hump Menu,ON W CULLERTON ST FROM S HOYNE AVE (2100 W) TO S LEAVITT ST (2200 W),2440.0,2024,Street Resurfacing
25,Street Speed Hump Replacement,ON W 18TH PL FROM S ASHLAND AVE (1600 W) TO S PAULINA ST (1700 W),0.0,2024,Street Resurfacing
25,Street Speed Hump Replacement,ON W 18TH PL FROM S DAMEN AVE (2000 W) TO S HOYNE AVE (2100 W),0.0,2024,Street Resurfacing
25,Street Speed Hump Replacement,ON W 21ST ST FROM S ROCKWELL ST (2600 W) TO S CALIFORNIA AVE (2800 W),0.0,2024,Street Resurfacing
26,Alley Apron Menu,1842 N KARLOV AVE,23761.38,2024,Alleys
26,Alley Apron Menu,3122 W HOMER ST,13532.5,2024,Alleys
26,Alley Apron Menu,3544 W MCLEAN AVE,17685.76,2024,Alleys
26,Alley Apron Menu,4257 W ARMITAGE AVE,18775.0,2024,Alleys
26,Alley Apron Menu,4742 W DICKENS AVE,18360.43,2024,Alleys
26,Alley Resurfacing Menu,1448 N KEDZIE AVE; N KEDZIE AVE & W LE MOYNE ST&W BEACH AVE & N SPAULDING AVE,58782.38,2024,Alleys
26,Alley Resurfacing Menu,1636 N MONTICELLO AVE; N MONTICELLO AVE & W WABANSIA AVE&W NORTH AVE & N LAWNDALE AVE,20375.39,2024,Alleys
26,Alley Resurfacing Menu,1701 N MOZART ST; N MOZART ST & W BLOOMINGDALE AVE&W WABANSIA AVE & N CALIFORNIA AVE,21012.34,2024,Alleys
26,Alley Resurfacing Menu,1715 N PULASKI RD; N PULASKI RD & W WABANSIA AVE&W WABANSIA AVE & N HARDING AVE,50674.5,2024,Alleys
26,Alley Resurfacing Menu,1800 N KARLOV AVE; N KARLOV AVE & W CORTLAND ST&W CORTLAND ST & N KEDVALE AVE,57406.15,2024,Alleys
26,Alley Resurfacing Menu,1828 N CENTRAL PARK AVE; N MONTICELLO AVE & W CORTLAND ST&W CORTLAND ST & N CENTRAL PARK AVE,35813.68,2024,Alleys
26,Alley Resurfacing Menu,2019 N KARLOV AVE; N KARLOV AVE & W DICKENS AVE&W ARMITAGE AVE & N KEYSTONE AVE,54784.25,2024,Alleys
26,Alley Resurfacing Menu,2021 N LAPORTE AVE; N LAPORTE AVE & W DICKENS AVE&W ARMITAGE AVE & N LAMON AVE,49172.33,2024,Alleys
26,Alley Resurfacing Menu,2049 N KILPATRICK AVE; N KILPATRICK AVE & W MCLEAN AVE&W DICKENS AVE & N KILPATRICK AVE,64510.77,2024,Alleys
26,Alley Resurfacing Menu,2559 W DIVISION ST; W DIVISION ST & N ROCKWELL ST&N CAMPBELL AVE & W HADDON AVE,15860.85,2024,Alleys
26,Alley Resurfacing Menu,2704 W NORTH AVE; W NORTH AVE & N FAIRFIELD AVE&N WASHTENAW AVE & W WABANSIA AVE,38884.79,2024,Alleys
26,Alley Resurfacing Menu,3560 W MCLEAN AVE; W MCLEAN AVE & N CENTRAL PARK AVE&N DRAKE AVE & W DICKENS AVE,27979.24,2024,Alleys
26,Alley Resurfacing Menu,N FAIRFIELD AVE & W NORTH AVE&W LE MOYNE ST & N CALIFORNIA AVE; 1534 N FAIRFIELD AVE,28026.75,2024,Alleys
26,Alley Resurfacing Menu,N LAMON AVE & W BELDEN AVE&W PALMER ST & N LAPORTE AVE; 2218 N LAMON AVE,50284.74,2024,Alleys
26,Alley Resurfacing Menu,N LECLAIRE AVE & W PALMER ST&W DICKENS AVE & N LEAMINGTON AVE; 2152 N LECLAIRE AVE,49852.14,2024,Alleys
26,Alley Resurfacing Menu,N MOZART ST & W CORTLAND ST&W BLOOMINGDALE AVE & N CALIFORNIA AVE; 1855 N MOZART ST,27097.42,2024,Alleys
26,Alley Resurfacing Menu,N MOZART ST & W WABANSIA AVE&W NORTH AVE & N FRANCISCO AVE; 1658 N MOZART ST,53560.2,2024,Alleys
26,Alley Speed Hump Menu,N AVERS AVE & W NORTH AVE&W LE MOYNE ST & N SPRINGFIELD AVE,2175.0,2024,Alleys
26,Alley Speed Hump Menu,N HUMBOLDT BLVD & W WABANSIA AVE&W NORTH AVE & N WHIPPLE ST,2175.0,2024,Alleys
26,Alley Speed Hump Menu,W MCLEAN AVE & N KILPATRICK AVE&N KILPATRICK AVE & W DICKENS AVE; 4610 W MCLEAN AVE,2175.0,2024,Alleys
26,Alley Speed Hump Replacement,1448 N KEDZIE AVE; N KEDZIE AVE & W LE MOYNE ST&W BEACH AVE & N SPAULDING AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,1636 N MONTICELLO AVE; N MONTICELLO AVE & W WABANSIA AVE&W NORTH AVE & N LAWNDALE AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,1715 N PULASKI RD; N PULASKI RD & W WABANSIA AVE&W WABANSIA AVE & N HARDING AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,1800 N KARLOV AVE; N KARLOV AVE & W CORTLAND ST&W CORTLAND ST & N KEDVALE AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,2021 N LAPORTE AVE; N LAPORTE AVE & W DICKENS AVE&W ARMITAGE AVE & N LAMON AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,2049 N KILPATRICK AVE; N KILPATRICK AVE & W MCLEAN AVE&W DICKENS AVE & N KILPATRICK AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,2559 W DIVISION ST; W DIVISION ST & N ROCKWELL ST&N CAMPBELL AVE & W HADDON AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,2704 W NORTH AVE; W NORTH AVE & N FAIRFIELD AVE&N WASHTENAW AVE & W WABANSIA AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,N LAMON AVE & W BELDEN AVE&W PALMER ST & N LAPORTE AVE; 2218 N LAMON AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,N LECLAIRE AVE & W PALMER ST&W DICKENS AVE & N LEAMINGTON AVE; 2152 N LECLAIRE AVE,0.0,2024,Alleys
26,Alley Speed Hump Replacement,N MOZART ST & W CORTLAND ST&W BLOOMINGDALE AVE & N CALIFORNIA AVE; 1855 N MOZART ST,0.0,2024,Alleys
26,Alley Speed Hump Replacement,N MOZART ST & W WABANSIA AVE&W NORTH AVE & N FRANCISCO AVE; 1658 N MOZART ST,0.0,2024,Alleys
26,Alley Speed Hump Replacement,W ARMITAGE AVE & N ST LOUIS AVE&N DRAKE AVE & W CORTLAND ST,0.0,2024,Alleys
26,Concrete Alley Menu,2113 N CICERO AVE; N CICERO AVE & W SHAKESPEARE AVE&W DICKENS AVE & N KILPATRICK AVE,101208.03,2024,Alleys
26,Curb & Gutter Menu,2750 W NORTH AVE,5554.97,2024,Street Resurfacing
26,Pedestrian Refuge Island Menu,N HUMBOLDT BLVD & W WABANSIA AVE,75000.0,2024,Pedestrian Infrastructure
26,Sidewalk Menu,1100 N FRANCISCO AVE,28904.62,2024,Sidewalk Repair
26,Sidewalk Menu,1654 N SPRINGFIELD AVE,1039.86,2024,Sidewalk Repair
26,Sidewalk Menu,1731 N ALBANY AVE,3687.29,2024,Sidewalk Repair
26,Sidewalk Menu,1803 N KEDVALE AVE,5551.92,2024,Sidewalk Repair
26,Sidewalk Menu,1847 N MOZART ST,3915.13,2024,Sidewalk Repair
26,Sidewalk Menu,1922 N LOWELL AVE,6006.29,2024,Sidewalk Repair
26,Sidewalk Menu,2034-2040 N LAMON AVE,12632.1,2024,Sidewalk Repair
26,Sidewalk Menu,2049-2053 N KILPATRICK AVE,11859.51,2024,Sidewalk Repair
26,Sidewalk Menu,2054 N KOSTNER AVE,16847.19,2024,Sidewalk Repair
26,Sidewalk Menu,2057 N KENNETH AVE,14719.1,2024,Sidewalk Repair
26,Sidewalk Menu,2116 N LAMON AVE; 2118-2122 N LAMON AVE,13280.45,2024,Sidewalk Repair
26,Sidewalk Menu,2140 N KOSTNER AVE,3535.74,2024,Sidewalk Repair
26,Sidewalk Menu,2255 N LARAMIE AVE,5955.78,2024,Sidewalk Repair
26,Sidewalk Menu,3841 W LE MOYNE ST,23507.89,2024,Sidewalk Repair
26,Street Bump Outs Menu,N CENTRAL PARK AVE & W PIERCE AVE,13021.63,2024,Pedestrian Infrastructure
26,Street Bump Outs Menu,W BLOOMINGDALE AVE & N ALBANY AVE,16478.28,2024,Pedestrian Infrastructure
26,Street Resurfacing Menu,ON N KENNETH AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N),59860.56,2024,Street Resurfacing
26,Street Resurfacing Menu,ON N LA CROSSE AVE FROM W PALMER ST (2200 N) TO W BELDEN AVE (2300 N),50987.61,2024,Street Resurfacing
26,Street Resurfacing Menu,ON N LAMON AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),58931.93,2024,Street Resurfacing
26,Street Resurfacing Menu,ON N MOZART ST FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),63759.05,2024,Street Resurfacing
26,Street Resurfacing Menu,ON N ST LOUIS AVE FROM W BLOOMINGDALE AVE (1759 N) TO W CORTLAND ST (1900 N),64765.42,2024,Street Resurfacing
26,Street Speed Hump Menu,ON N KEELER AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),4880.0,2024,Street Resurfacing
26,Street Speed Hump Menu,ON N SAWYER AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N),4880.0,2024,Street Resurfacing
26,Street Speed Hump Menu,ON W BLOOMINGDALE AVE FROM N HUMBOLDT BLVD W (3000 W) TO N KEDZIE AVE (3200 W),7320.0,2024,Street Resurfacing
26,Street Speed Hump Menu,ON W HIRSCH ST FROM N KEDZIE AVE (3200 W) TO N SPAULDING AVE (3300 W),4880.0,2024,Street Resurfacing
26,Street Speed Hump Menu,ON W PALMER ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),4880.0,2024,Street Resurfacing
26,Street Speed Hump Replacement,ON N KENNETH AVE FROM W CORTLAND ST (1900 N) TO W ARMITAGE AVE (2000 N),0.0,2024,Street Resurfacing
26,Street Speed Hump Replacement,ON N LAMON AVE FROM W DICKENS AVE (2100 N) TO W PALMER ST (2200 N),0.0,2024,Street Resurfacing
26,Street Speed Hump Replacement,ON N ST LOUIS AVE FROM W BLOOMINGDALE AVE (1759 N) TO W CORTLAND ST (1900 N),0.0,2024,Street Resurfacing
27,ADA - Alley Resurfacing Menu,W IMLAY ST & N MILWAUKEE AVE&N NASHVILLE AVE & W DEVON AVE,7245.0,2024,Alleys
27,Alley Resurfacing Menu,1901 W CARROLL AVE; W CARROLL AVE & N DAMEN AVE&N WOLCOTT AVE & W FULTON ST,36198.77,2024,Alleys
27,Alley Resurfacing Menu,S WOOD ST & W JACKSON BLVD&W ADAMS ST & S HONORE ST; 214 S WOOD ST,18369.18,2024,Alleys
27,Alley Resurfacing Menu,W CHICAGO AVE & N MAY ST&N OGDEN AVE & W CHICAGO AVE; 1129 W CHICAGO AVE,38145.5,2024,Alleys
27,Alley Resurfacing Menu,W IMLAY ST & N MILWAUKEE AVE&N NASHVILLE AVE & W DEVON AVE,32383.72,2024,Alleys
27,Bollard Menu,850 N MILWAUKEE AVE,2801.9,2024,Pedestrian Infrastructure
27,Miscellaneous CDOT Projects,1500 N CLYBOURN AVE,47936.94,2024,Misc. CDOT
27,Pavement Markings Menu,W DIVISION ST & N CROSBY ST,1000.0,2024,Street Redesign
27,Sidewalk Menu,ON W FULTON ST FROM N FRANCISCO AVE (2900 W) TO N SACRAMENTO BLVD (3000 W),64416.4,2024,Sidewalk Repair
27,Street Bump Outs Menu,W JACKSON BLVD & S THROOP ST,10468.94,2024,Pedestrian Infrastructure
27,Street Light Pole for High Definition Camera Menu,W MAYPOLE AVE & N PAULINA ST,3000.0,2024,Lighting
27,Street Resurfacing Menu,ON N ALBANY AVE FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),53904.04,2024,Street Resurfacing
27,Street Resurfacing Menu,ON N LAWNDALE AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),120709.55,2024,Street Resurfacing
27,Street Resurfacing Menu,ON N MOHAWK ST FROM N CLYBOURN AVE (1300 N) TO W BLACKHAWK ST (1500 N),139708.0,2024,Street Resurfacing
27,Street Resurfacing Menu,ON N PEORIA ST FROM W GRAND AVE (500 N) TO W OHIO ST (600 N),26720.31,2024,Street Resurfacing
27,Street Resurfacing Menu,ON N RIDGEWAY AVE FROM W IOWA ST (900 N) TO W DIVISION ST (1200 N),190549.57,2024,Street Resurfacing
27,Street Resurfacing Menu,ON N SANGAMON ST FROM W ANCONA ST (660 N) TO W CHICAGO AVE (800 N),88623.43,2024,Street Resurfacing
27,Street Resurfacing Menu,ON S CAMPBELL AVE FROM W MADISON ST (0 S) TO W JACKSON BLVD (300 S),145096.56,2024,Street Resurfacing
27,Street Resurfacing Menu,ON S HAMILTON AVE FROM W TAYLOR ST (1000 S) TO W ROOSEVELT RD (1200 S),101702.54,2024,Street Resurfacing
27,Street Resurfacing Menu,ON S MARSHFIELD AVE FROM W POLK ST (800 S) TO W TAYLOR ST (1000 S),85844.89,2024,Street Resurfacing
27,Street Resurfacing Menu,ON W ANCONA ST FROM N GREEN ST (830 W) TO N SANGAMON ST (940 W),68233.65,2024,Street Resurfacing
27,Street Resurfacing Menu,ON W HURON ST FROM N GREEN ST (830 W) TO N SANGAMON ST (928 W),72883.65,2024,Street Resurfacing
27,Street Resurfacing Menu,ON W MAYPOLE AVE FROM N TALMAN AVE (2630 W) TO N CALIFORNIA AVE (2800 W),99525.57,2024,Street Resurfacing
27,Street Resurfacing Menu,ON W MONTICELLO AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),25472.76,2024,Street Resurfacing
27,Street Speed Hump Menu,ON N FRANCISCO AVE FROM W MADISON ST (0 S) TO W WASHINGTON BLVD (100 N),4880.0,2024,Street Resurfacing
27,Street Speed Hump Menu,ON N MOHAWK ST FROM N CLYBOURN AVE (1300 N) TO W BLACKHAWK ST (1500 N),9299.12,2024,Street Resurfacing
27,Street Speed Hump Menu,ON S HAMILTON AVE FROM W TAYLOR ST (1000 S) TO W ROOSEVELT RD (1200 S),4880.0,2024,Street Resurfacing
27,Street Speed Hump Replacement,ON N LAWNDALE AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),0.0,2024,Street Resurfacing
27,Street Speed Hump Replacement,ON N PEORIA ST FROM W GRAND AVE (500 N) TO W OHIO ST (600 N),0.0,2024,Street Resurfacing
27,Street Speed Hump Replacement,ON N RIDGEWAY AVE FROM W IOWA ST (900 N) TO W DIVISION ST (1200 N),0.0,2024,Street Resurfacing
27,Street Speed Hump Replacement,ON S CAMPBELL AVE FROM W MADISON ST (0 S) TO W JACKSON BLVD (300 S),0.0,2024,Street Resurfacing
27,Street Speed Hump Replacement,ON W MAYPOLE AVE FROM N TALMAN AVE (2630 W) TO N CALIFORNIA AVE (2800 W),0.0,2024,Street Resurfacing
27,Street Speed Hump Replacement,ON W MONTICELLO AVE FROM W IOWA ST (900 N) TO W THOMAS ST (1100 N),0.0,2024,Street Resurfacing
28,Alley Resurfacing Menu,1425 W FILLMORE ST; W FILLMORE ST & S LOOMIS ST&S LAFLIN ST & W ROOSEVELT RD,36581.54,2024,Alleys
28,Alley Resurfacing Menu,1545 W TAYLOR ST; W TAYLOR ST & S ASHLAND AVE&S LAFLIN ST & W FILLMORE ST,17518.26,2024,Alleys
28,Alley Resurfacing Menu,4441 W CARROLL AVE; W CARROLL AVE & N KILBOURN AVE&N KOSTNER AVE & W LAKE ST,42117.38,2024,Alleys
28,Alley Resurfacing Menu,616 S WESTERN AVE; S WESTERN AVE & W HARRISON ST&W FLOURNOY ST & S CAMPBELL AVE,8450.13,2024,Alleys
28,Alley Resurfacing Menu,W FULTON BLVD & N HOMAN AVE&N ST LOUIS AVE & W CARROLL AVE,33339.32,2024,Alleys
28,Alley Resurfacing Menu,W FULTON BLVD & N KEDZIE AVE&N HOMAN AVE & W CARROLL AVE,92958.35,2024,Alleys
28,Alley Resurfacing Menu,W GLADYS AVE & S PULASKI RD&S SPRINGFIELD AVE & W VAN BUREN ST,41511.33,2024,Alleys
28,Alley Resurfacing Menu,W JACKSON BLVD & S KILDARE AVE&S KOSTNER AVE & W ADAMS ST,31440.1,2024,Alleys
28,Alley Resurfacing Menu,W LEXINGTON ST & S WESTERN AVE&S CAMPBELL AVE & W POLK ST,44521.04,2024,Alleys
28,Alley Resurfacing Menu,W POLK ST & S WESTERN AVE&S CAMPBELL AVE & W ARTHINGTON ST,14304.61,2024,Alleys
28,Alley Resurfacing Menu,W WASHINGTON BLVD & N CICERO AVE&N LAMON AVE & W WEST END AVE,45404.79,2024,Alleys
28,Alley Resurfacing Menu,W WEST END AVE & N KOSTNER AVE&N KENNETH AVE & W MAYPOLE AVE,70227.52,2024,Alleys
28,Alley Speed Hump Menu,W CARROLL AVE & N KOSTNER AVE&N KILBOURN AVE & W LAKE ST,1450.0,2024,Alleys
28,Alley Speed Hump Replacement,1425 W FILLMORE ST; W FILLMORE ST & S LOOMIS ST&S LAFLIN ST & W ROOSEVELT RD,0.0,2024,Alleys
28,Alley Speed Hump Replacement,616 S WESTERN AVE; S WESTERN AVE & W HARRISON ST&W FLOURNOY ST & S CAMPBELL AVE,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W FULTON BLVD & N HOMAN AVE&N ST LOUIS AVE & W CARROLL AVE,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W FULTON BLVD & N KEDZIE AVE&N HOMAN AVE & W CARROLL AVE,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W GLADYS AVE & S PULASKI RD&S SPRINGFIELD AVE & W VAN BUREN ST,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W JACKSON BLVD & S KILDARE AVE&S KOSTNER AVE & W ADAMS ST,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W LEXINGTON ST & S WESTERN AVE&S CAMPBELL AVE & W POLK ST,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W POLK ST & S WESTERN AVE&S CAMPBELL AVE & W ARTHINGTON ST,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W TAYLOR ST & S ASHLAND AVE&S LAFLIN ST & W FILLMORE ST; 1545 W TAYLOR ST,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W WASHINGTON BLVD & N CICERO AVE&N LAMON AVE & W WEST END AVE,0.0,2024,Alleys
28,Alley Speed Hump Replacement,W WEST END AVE & N KOSTNER AVE&N KENNETH AVE & W MAYPOLE AVE,0.0,2024,Alleys
28,Bollard Menu,3322 W GLADYS AVE,1786.94,2024,Pedestrian Infrastructure
28,Bollard Menu,W OGDEN AVE & W POLK ST,1786.94,2024,Pedestrian Infrastructure
28,Curb & Gutter Menu,4844 W WASHINGTON BLVD,100000.0,2024,Street Resurfacing
28,Install Helix and Pole for Pod,5000 W GLADYS AVE,23597.06,2024,Misc.
28,Pavement Markings Menu,ON W CONGRESS PKWY FROM S LOOMIS ST (1400 W) TO S ASHLAND AVE (1600 W),2000.0,2024,Street Redesign
28,Pavement Markings Menu,W WASHINGTON BLVD & N KILDARE AVE; W WASHINGTON BLVD & N KOSTNER AVE,2700.0,2024,Street Redesign
28,Sidewalk Menu,ON W MAYPOLE AVE FROM 5140 W TO N LEAMINGTON AVE (5130 W),23096.69,2024,Sidewalk Repair
28,Street Bump Outs Menu,W WASHINGTON BLVD & N KOSTNER AVE,48000.0,2024,Pedestrian Infrastructure
28,Street Resurfacing Menu,N KILPATRICK AVE & W LAKE ST&W FULTON ST & N KILPATRICK AVE,17922.29,2024,Street Resurfacing
28,Street Resurfacing Menu,ON N LAVERGNE AVE FROM W WASHINGTON BLVD (100 N) TO W WEST END AVE (150 N),37751.15,2024,Street Resurfacing
28,Street Resurfacing Menu,ON S LAFLIN ST FROM 600 S TO W LEXINGTON ST (720 S),55698.02,2024,Street Resurfacing
28,Street Resurfacing Menu,ON S SPRINGFIELD AVE FROM W MONROE ST (100 S) TO W WILCOX ST (130 S),35463.12,2024,Street Resurfacing
28,Street Resurfacing Menu,ON W CONGRESS PKWY FROM S WASHTENAW AVE (2700 W) TO S CALIFORNIA AVE (2800 W),54315.08,2024,Street Resurfacing
28,Street Resurfacing Menu,ON W FILLMORE ST FROM S THROOP ST (1300 W) TO S LAFLIN ST (1500 W),131559.93,2024,Street Resurfacing
28,Street Resurfacing Menu,ON W FLOURNOY ST FROM S WESTERN AVE (2400 W) TO S CAMPBELL AVE (2500 W),53551.73,2024,Street Resurfacing
28,Street Resurfacing Menu,ON W GRENSHAW ST FROM S OAKLEY BLVD (2300 W) TO S WESTERN AVE (2400 W),72600.41,2024,Street Resurfacing
28,Street Resurfacing Menu,ON W MONROE ST FROM S HAMLIN BLVD (3800 W) TO S PULASKI RD (4000 W),125667.26,2024,Street Resurfacing
28,Street Resurfacing Menu,ON W MONROE ST FROM S LAVERGNE AVE (5000 W) TO S LARAMIE AVE (5200 W),150068.71,2024,Street Resurfacing
28,Street Resurfacing Menu,S OAKLEY BLVD & W FILLMORE ST,17696.98,2024,Street Resurfacing
28,Street Speed Hump Menu,ON S MORGAN ST FROM W ROOSEVELT RD (1200 S) TO W 16TH ST (1600 S),19520.0,2024,Street Resurfacing
28,Street Speed Hump Replacement,ON N LAVERGNE AVE FROM W WASHINGTON BLVD (100 N) TO W WEST END AVE (150 N),0.0,2024,Street Resurfacing
28,Street Speed Hump Replacement,ON S SPRINGFIELD AVE FROM W MONROE ST (100 S) TO W WILCOX ST (130 S),0.0,2024,Street Resurfacing
28,Street Speed Hump Replacement,ON W FILLMORE ST FROM S THROOP ST (1300 W) TO S LAFLIN ST (1500 W),0.0,2024,Street Resurfacing
28,Street Speed Hump Replacement,ON W MONROE ST FROM S HAMLIN BLVD (3800 W) TO S PULASKI RD (4000 W),0.0,2024,Street Resurfacing
28,Street Speed Hump Replacement,ON W MONROE ST FROM S LAVERGNE AVE (5000 W) TO S LARAMIE AVE (5200 W),0.0,2024,Street Resurfacing
29,Alley Resurfacing Menu,1713 N NATCHEZ AVE; W BLOOMINGDALE AVE & N NATCHEZ AVE&N NAGLE AVE & W WABANSIA AVE,36491.17,2024,Alleys
29,Alley Resurfacing Menu,1734 N NEW ENGLAND AVE; N NEW ENGLAND AVE & W WABANSIA AVE&W BLOOMINGDALE AVE & N NEWLAND AVE,38114.6,2024,Alleys
29,Alley Resurfacing Menu,N MAJOR AVE & W BLOOMINGDALE AVE; N PARKSIDE AVE & W WABANSIA AVE,35352.67,2024,Alleys
29,Alley Resurfacing Menu,N MASSASOIT AVE & W CHICAGO AVE&W IOWA ST & N WALLER AVE,35084.03,2024,Alleys
29,Alley Resurfacing Menu,N NASHVILLE AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N NATCHEZ AVE,39857.0,2024,Alleys
29,Alley Resurfacing Menu,N OAK PARK AVE & W BLOOMINGDALE AVE&W CORTLAND ST & N NEWCASTLE AVE; 1858 N OAK PARK AVE,36229.67,2024,Alleys
29,Alley Resurfacing Menu,N WALLER AVE & W DIVISION ST&W POTOMAC AVE & N PARKSIDE AVE; 1255 N WALLER AVE,29973.49,2024,Alleys
29,Alley Resurfacing Menu,S LAVERGNE AVE & W JACKSON BLVD&W GLADYS AVE & S CICERO AVE; 4847 W JACKSON BLVD; 315 S LAVERGNE AVE,71803.46,2024,Alleys
29,Alley Resurfacing Menu,S MAYFIELD AVE & W MADISON ST&W ADAMS BLVD & S MASON AVE; 106 S MAYFIELD AVE,72038.71,2024,Alleys
29,Alley Resurfacing Menu,W BLOOMINGDALE AVE & N MENARD AVE&N CENTRAL AVE & W WABANSIA AVE,49710.16,2024,Alleys
29,Alley Resurfacing Menu,W CONGRESS PKWY & S LOTUS AVE&S CENTRAL AVE & W HARRISON ST; 5525 W CONGRESS PKWY,48789.57,2024,Alleys
29,Alley Resurfacing Menu,W IOWA ST & N AUSTIN BLVD&N MAYFIELD AVE & W WALTON ST,28861.07,2024,Alleys
29,Alley Resurfacing Menu,W IOWA ST & N MAYFIELD AVE&N AUSTIN BLVD & W RICE ST,28675.66,2024,Alleys
29,Alley Resurfacing Menu,W NORTH AVE & N NEWCASTLE AVE&N NEW ENGLAND AVE & W WABANSIA AVE,24473.2,2024,Alleys
29,Alley Resurfacing Menu,W NORTH AVE & N WALLER AVE&N PARKSIDE AVE & W LE MOYNE ST,60448.68,2024,Alleys
29,Alley Resurfacing Menu,W WALTON ST & N AUSTIN BLVD&N MAYFIELD AVE & W AUGUSTA BLVD,28799.27,2024,Alleys
29,Alley Speed Hump Replacement,1713 N NATCHEZ AVE; W BLOOMINGDALE AVE & N NATCHEZ AVE&N NAGLE AVE & W WABANSIA AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,N MAJOR AVE & W BLOOMINGDALE AVE; N PARKSIDE AVE & W WABANSIA AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,N MASSASOIT AVE & W CHICAGO AVE&W IOWA ST & N WALLER AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,N NASHVILLE AVE & W BLOOMINGDALE AVE&W WABANSIA AVE & N NATCHEZ AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,S LAVERGNE AVE & W JACKSON BLVD&W GLADYS AVE & S CICERO AVE; 4847 W JACKSON BLVD; 315 S LAVERGNE AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,S MAYFIELD AVE & W MADISON ST&W ADAMS BLVD & S MASON AVE; 106 S MAYFIELD AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,W BLOOMINGDALE AVE & N MENARD AVE&N CENTRAL AVE & W WABANSIA AVE,0.0,2024,Alleys
29,Alley Speed Hump Replacement,W CONGRESS PKWY & S LOTUS AVE&S CENTRAL AVE & W HARRISON ST; 5525 W CONGRESS PKWY,0.0,2024,Alleys
29,Alley Speed Hump Replacement,W NORTH AVE & N PARKSIDE AVE&N WALLER AVE & W LE MOYNE ST,0.0,2024,Alleys
29,Bollard Menu,10 S MENARD AVE; ON S MENARD AVE FROM 10 S TO W MADISON ST (0 S),1344.94,2024,Pedestrian Infrastructure
29,Bollard Menu,S MENARD AVE & W MADISON ST,1786.94,2024,Pedestrian Infrastructure
29,Curb & Gutter Menu,2522 N NEVA AVE,10811.62,2024,Street Resurfacing
29,Curb & Gutter Menu,5245 W QUINCY ST,9874.73,2024,Street Resurfacing
29,Miscellaneous CDOT Projects,5936 W LAKE ST,3700.0,2024,Misc. CDOT
29,Miscellaneous CDOT Projects,N AUSTIN BLVD & W WASHINGTON BLVD; N PARKSIDE AVE & W LAKE ST; N MENARD AVE & W RACE AVE; W MADISON ST & N LARAMIE AVE; W ROOSEVELT RD & S MASON AVE; S AUSTIN BLVD & W ADAMS BLVD; W MADISON ST & N MENARD AVE; N CENTRAL PARK AVE & W DICKENS AVE; N AUSTIN AVE & W DICKENS AVE,130000.0,2024,Misc. CDOT
29,Miscellaneous CDOT Projects,ON W DIVISION ST FROM N CENTRAL AVE (5600 W) TO N AUSTIN BLVD (6000 W),25900.0,2024,Misc. CDOT
29,Miscellaneous CDOT Projects,W DIVISION ST & N MENARD AVE,3700.0,2024,Misc. CDOT
29,Pavement Markings Menu,ON W FLOURNOY ST FROM S LOTUS AVE (5500 W) TO S CENTRAL AVE (5600 W),600.0,2024,Street Redesign
