ward,year,item,location,cost,category
19,2025,Street Speed Hump Menu,ON W 110TH ST FROM S SPAULDING AVE  (3300 W) TO S HOMAN AVE  (3400 W),4880.0,Street Resurfacing
19,2025,Street Speed Hump Replacement,ON E 114TH ST FROM S OAKLEY AVE  (2300 W) TO S WESTERN AVE  (2400 W),0.0,Street Resurfacing
19,2025,Street Speed Hump Replacement,ON S CHARLES ST FROM W 100TH PL  (10000 S) TO W 103RD ST  (10300 S),0.0,Street Resurfacing
19,2025,Street Speed Hump Replacement,ON S MAPLEWOOD AVE FROM W 111TH ST  (11100 S) TO W 112TH ST  (11200 S),0.0,Street Resurfacing
19,2025,Street Speed Hump Replacement,ON W 115TH ST FROM S BELL AVE  (2230 W) TO S OAKLEY AVE  (2300 W),0.0,Street Resurfacing
20,2025,Miscellaneous CDOT Projects,717 E 61ST ST,660.0,Misc. CDOT
20,2025,Pavement Markings Menu,S DR MARTIN LUTHER KING JR DR &  E GARFIELD BLVD,750.0,Street Redesign
20,2025,Pavement Markings Menu,S STATE ST &  E 63RD ST,5000.0,Street Redesign
20,2025,Sidewalk Menu,4747 S PAULINA ST,1667.62,Sidewalk Repair
20,2025,Street Bump Outs Menu,S ELLIS AVE &  E 61ST ST,21654.12,Pedestrian Infrastructure
20,2025,Street Bump Outs Menu,W 51ST PL &  S MORGAN ST,14371.36,Pedestrian Infrastructure
20,2025,Street Light Upgrade Menu,1001 W 47TH PL; 1007 W 47TH PL; 1011 W 47TH PL,1500.0,Lighting
20,2025,Street Resurfacing Menu,ON S ABERDEEN ST FROM W 51ST ST  (5100 S) TO W 53RD ST  (5300 S),158114.8,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S CARPENTER ST FROM W 51ST ST  (5100 S) TO W 53RD ST  (5300 S),150426.36,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S CHAMPLAIN AVE FROM E 63RD ST  (6300 S) TO E 65TH ST  (6500 S),147086.12,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S DORCHESTER AVE FROM E 61ST ST  (6100 S) TO E 62ND ST  (6200 S),8199.86,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S EVANS AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),54714.17,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S LANGLEY AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),54013.52,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S PAULINA ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),7585.44,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S RHODES AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),64891.53,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S ST LAWRENCE AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),64244.84,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S VERNON AVE FROM E 63RD ST  (6300 S) TO E 65TH ST  (6500 S),187010.16,Street Resurfacing
20,2025,Street Resurfacing Menu,ON S WABASH AVE FROM E 59TH ST  (5900 S) TO E 60TH ST  (6000 S),83348.69,Street Resurfacing
20,2025,Street Resurfacing Menu,ON W 50TH PL FROM S UNION AVE  (700 W) TO S HALSTED ST  (800 W),54890.33,Street Resurfacing
20,2025,Street Resurfacing Menu,ON W 51ST PL FROM S HALSTED ST  (800 W) TO S MORGAN ST  (1000 W),133369.43,Street Resurfacing
20,2025,Street Resurfacing Menu,ON W 61ST PL FROM S STEWART AVE  (400 W) TO S NORMAL BLVD  (500 W),58012.28,Street Resurfacing
20,2025,Street Resurfacing Menu,ON W 62ND ST FROM S STEWART AVE  (400 W) TO S WALLACE ST  (600 W),105558.75,Street Resurfacing
20,2025,Street Speed Hump Menu,ON S ELLIS AVE FROM E 61ST ST  (6130 S) TO E 62ND ST  (6200 S),4880.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S ABERDEEN ST FROM W 51ST ST  (5100 S) TO W 53RD ST  (5300 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S CARPENTER ST FROM W 51ST ST  (5100 S) TO W 53RD ST  (5300 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S DORCHESTER AVE FROM E 61ST ST  (6100 S) TO E 62ND ST  (6200 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S PAULINA ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S RHODES AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S ST LAWRENCE AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON S VERNON AVE FROM E 63RD ST  (6300 S) TO E 65TH ST  (6500 S),0.0,Street Resurfacing
20,2025,Street Speed Hump Replacement,ON W 62ND ST FROM S WALLACE ST  (600 W) TO S UNION AVE  (699 W),0.0,Street Resurfacing
21,2025,Pavement Markings Menu,ON S ASHLAND AVE FROM W 89TH ST  (8860 S) TO W 91ST ST  (9100 S),3750.0,Street Redesign
21,2025,Pavement Markings Menu,ON W 95TH ST FROM S HALSTED ST  (800 W) TO S LOOMIS ST  (1400 W),11000.0,Street Redesign
21,2025,Pavement Markings Menu,W 103RD ST &  S MORGAN ST,1955.33,Street Redesign
21,2025,Pavement Markings Menu,W 85TH ST &  S LAFAYETTE AVE,3910.66,Street Redesign
21,2025,Pavement Markings Menu,W 88TH ST &  S VINCENNES AVE,1955.33,Street Redesign
21,2025,Sidewalk Menu,ON W 103RD ST FROM S GREEN ST  (830 W) TO S PEORIA ST  (900 W),15751.53,Sidewalk Repair
21,2025,Street Light Upgrade Menu,12245 S BISHOP ST,500.0,Lighting
21,2025,Street Light Upgrade Menu,9029 S BISHOP ST,500.0,Lighting
21,2025,Street Light Upgrade Menu,9637 S BISHOP ST,500.0,Lighting
21,2025,Street Resurfacing Menu,ON S ADA ST FROM 11255 S TO W 112TH PL  (11240 S),17916.98,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S CARPENTER ST FROM W 87TH ST  (8700 S) TO W 89TH ST  (8900 S),98442.75,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S CARPENTER ST FROM W 97TH ST  (9700 S) TO W 98TH PL  (9832 S),93192.11,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S JUSTINE ST FROM W 115TH ST  (11500 S) TO W 116TH ST  (11600 S),58335.69,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S LAFLIN ST FROM W 114TH PL  (11430 S) TO W 115TH ST  (11500 S),25526.85,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S LAFLIN ST FROM W 115TH ST  (11500 S) TO W 116TH ST  (11600 S),57873.9,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S LOOMIS ST FROM W 112TH ST  (11200 S) TO W 112TH PL  (11240 S),34676.52,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S LOOMIS ST FROM W 89TH ST  (8858 S) TO W 93RD ST  (9300 S),281917.61,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S MORGAN ST FROM W 103RD ST  (10300 S) TO W 103RD PL  (10330 S),48417.51,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S MORGAN ST FROM W 105TH ST  (10500 S) TO W 106TH ST  (10600 S),59547.32,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S MORGAN ST FROM W 87TH ST  (8700 S) TO W 89TH ST  (8900 S),111362.86,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S MORGAN ST FROM W 98TH ST  (9800 S) TO W 98TH PL  (9832 S),23575.68,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S PEORIA ST FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),58813.4,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S PEORIA ST FROM W 87TH ST  (8700 S) TO S VINCENNES AVE  (8800 S),47601.21,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S RACINE AVE FROM W 117TH ST  (11700 S) TO W 118TH ST  (11800 S),58747.54,Street Resurfacing
21,2025,Street Resurfacing Menu,ON S THROOP ST FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),69669.76,Street Resurfacing
21,2025,Street Resurfacing Menu,ON W 108TH ST FROM S SANGAMON ST  (930 W) TO S BEVERLY AVE  (1100 W),122031.81,Street Resurfacing
21,2025,Street Resurfacing Menu,ON W 113TH PL FROM S MORGAN ST  (1000 W) TO S ABERDEEN ST  (1100 W),49345.22,Street Resurfacing
21,2025,Street Resurfacing Menu,ON W 114TH PL FROM 1565 W TO S LAFLIN ST  (1500 W),35428.99,Street Resurfacing
21,2025,Street Resurfacing Menu,ON W 98TH ST FROM S RACINE AVE  (1200 W) TO S THROOP ST  (1300 W),58190.12,Street Resurfacing
21,2025,Street Speed Hump Menu,ON W 112TH PL FROM S LOOMIS ST  (1400 W) TO S BISHOP ST  (1450 W),2440.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S JUSTINE ST FROM W 115TH ST  (11500 S) TO W 116TH ST  (11600 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S LAFLIN ST FROM W 115TH ST  (11500 S) TO W 116TH ST  (11600 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S LOOMIS ST FROM W 112TH ST  (11200 S) TO W 112TH PL  (11240 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S LOOMIS ST FROM W 89TH ST  (8858 S) TO W 93RD ST  (9300 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S MORGAN ST FROM W 105TH ST  (10500 S) TO W 106TH ST  (10600 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S MORGAN ST FROM W 87TH ST  (8700 S) TO W 89TH ST  (8900 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S PEORIA ST FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S RACINE AVE FROM W 117TH ST  (11700 S) TO W 118TH ST  (11800 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON S THROOP ST FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),0.0,Street Resurfacing
21,2025,Street Speed Hump Replacement,ON W 108TH ST FROM S SANGAMON ST  (930 W) TO S BEVERLY AVE  (1100 W),0.0,Street Resurfacing
22,2025,Alley Apron Menu,2501 S SPRINGFIELD AVE,20000.0,Alleys
22,2025,Alley Resurfacing Menu,4123-4157 W CERMAK RD; S KEDVALE AVE &  W CERMAK RD&W OGDEN AVE &  S KEELER AVE,48430.73,Alleys
22,2025,Alley Resurfacing Menu,W 24TH PL &  S KEELER AVE&S KEDVALE AVE &  W 25TH ST,22291.23,Alleys
22,2025,Alley Resurfacing Menu,W 24TH ST &  S AVERS AVE&S SPRINGFIELD AVE &  W 25TH ST,40814.91,Alleys
22,2025,Alley Resurfacing Menu,W 24TH ST &  S KARLOV AVE&S KEDVALE AVE &  W 24TH PL,21411.72,Alleys
22,2025,Alley Resurfacing Menu,W 27TH ST &  S KOLIN AVE&S KOSTNER AVE &  W 28TH ST,31271.31,Alleys
22,2025,Alley Resurfacing Menu,W 27TH ST &  S TRUMBULL AVE&S ST LOUIS AVE &  W 28TH ST; 2700-2758 S TRUMBULL AVE,42730.74,Alleys
22,2025,Alley Resurfacing Menu,W 30TH ST &  S KILDARE AVE&S TRIPP AVE &  W 31ST ST,27142.6,Alleys
22,2025,Alley Resurfacing Menu,W 43RD ST &  S KEATING AVE&S CICERO AVE &  W 44TH ST,34760.74,Alleys
22,2025,Alley Speed Hump Menu,S LAWNDALE AVE &  W 27TH ST&W 26TH ST &  S RIDGEWAY AVE,2900.0,Alleys
22,2025,Alley Speed Hump Menu,W 27TH ST &  S KOLIN AVE&S KOSTNER AVE &  W 28TH ST,1450.0,Alleys
22,2025,Alley Speed Hump Replacement,4123-4157 W CERMAK RD; S KEDVALE AVE &  W CERMAK RD&W OGDEN AVE &  S KEELER AVE,0.0,Alleys
22,2025,Alley Speed Hump Replacement,W 24TH PL &  S KEELER AVE&S KEDVALE AVE &  W 25TH ST,0.0,Alleys
22,2025,Alley Speed Hump Replacement,W 24TH ST &  S AVERS AVE&S SPRINGFIELD AVE &  W 25TH ST,0.0,Alleys
22,2025,Alley Speed Hump Replacement,W 24TH ST &  S KARLOV AVE&S KEDVALE AVE &  W 24TH PL,0.0,Alleys
22,2025,Alley Speed Hump Replacement,W 27TH ST &  S TRUMBULL AVE&S ST LOUIS AVE &  W 28TH ST; 2700-2758 S TRUMBULL AVE,0.0,Alleys
22,2025,Alley Speed Hump Replacement,W 30TH ST &  S KILDARE AVE&S TRIPP AVE &  W 31ST ST,0.0,Alleys
22,2025,Alley Speed Hump Replacement,W 43RD ST &  S KEATING AVE&S CICERO AVE &  W 44TH ST,0.0,Alleys
22,2025,Arterial Street Bump Outs Menu,S PULASKI RD &  W 32ND ST,74314.4,Pedestrian Infrastructure
22,2025,Arterial Street Bump Outs Menu,W CERMAK RD &  S KENNETH AVE,13829.8,Pedestrian Infrastructure
22,2025,Curb & Gutter Menu,2300-2306 S TRUMBULL AVE,6467.15,Street Resurfacing
22,2025,Curb & Gutter Menu,ON S LAWNDALE AVE FROM W 31ST ST  (3100 S) TO W 32ND ST  (3200 S),17814.65,Street Resurfacing
22,2025,Miscellaneous CDOT Projects,1958 W NEWPORT AVE,600.0,Misc. CDOT
22,2025,Miscellaneous CDOT Projects,3112 S KOSTNER AVE,600.0,Misc. CDOT
22,2025,Miscellaneous CDOT Projects,ON W CERMAK RD FROM S PULASKI RD  (4000 W) TO S KOSTNER AVE  (4400 W),22800.0,Misc. CDOT
22,2025,Pavement Markings Menu,W 26TH ST &  S KOMENSKY AVE,3100.0,Street Redesign
22,2025,Pavement Markings Menu,W OGDEN AVE &  S KOSTNER AVE,12000.0,Street Redesign
22,2025,Pedestrian Refuge Island Menu,3350 S KEDZIE AVE,185.29,Pedestrian Infrastructure
22,2025,Sidewalk Menu,3010 S KOLIN AVE,478.99,Sidewalk Repair
22,2025,Sidewalk Menu,3138-3140 S RIDGEWAY AVE,11275.15,Sidewalk Repair
22,2025,Sidewalk Menu,4317-4319 S KEATING AVE; 4322 S KEATING AVE,15131.84,Sidewalk Repair
22,2025,Sidewalk Menu,4538 S KEATING AVE,10188.93,Sidewalk Repair
22,2025,Sidewalk Menu,4541 S LAVERGNE AVE; 4536-4542 S LAVERGNE AVE; 4509 S LAVERGNE AVE,21622.95,Sidewalk Repair
22,2025,Sidewalk Menu,4614 S LECLAIRE AVE,6847.81,Sidewalk Repair
22,2025,Sidewalk Menu,4626-4634 S KEATING AVE; 4601-4603 S KEATING AVE; 4600-4604 S KEATING AVE,58119.19,Sidewalk Repair
22,2025,Sidewalk Menu,4727 S LAPORTE AVE,9407.01,Sidewalk Repair
22,2025,Sidewalk Menu,4824 S LA CROSSE AVE,6037.66,Sidewalk Repair
22,2025,Sidewalk Menu,4937 S LAMON AVE,923.99,Sidewalk Repair
22,2025,Speed Indicator Signs,2521-2525 S KOSTNER AVE,14150.35,Traffic Signals
22,2025,Speed Indicator Signs,2641 S LAWNDALE AVE; 2636 S LAWNDALE AVE,32620.7,Traffic Signals
22,2025,Speed Indicator Signs,2707 S KOSTNER AVE,15150.35,Traffic Signals
22,2025,Speed Indicator Signs,3018 S LAWNDALE AVE; 3023 S LAWNDALE AVE,32620.7,Traffic Signals
22,2025,Speed Indicator Signs,3223 S PULASKI RD; 3140 S PULASKI RD,30460.7,Traffic Signals
22,2025,Street Bump Outs Menu,W 46TH ST &  S KNOX AVE,10901.89,Pedestrian Infrastructure
22,2025,Street Bump Outs Menu,W CERMAK RD &  S KEELER AVE,24000.0,Pedestrian Infrastructure
22,2025,Street Light Pole for High Definition Camera Menu,2641 S LAWNDALE AVE; 2636 S LAWNDALE AVE,6000.0,Lighting
22,2025,Street Light Pole for High Definition Camera Menu,3018 S LAWNDALE AVE; 3023 S LAWNDALE AVE,6000.0,Lighting
22,2025,Street Light Pole for High Definition Camera Menu,3223 S PULASKI RD,3000.0,Lighting
22,2025,Street Resurfacing Menu,ON S KEATING AVE FROM W 43RD ST  (4299 S) TO W 45TH ST  (4500 S),122221.13,Street Resurfacing
22,2025,Street Resurfacing Menu,ON S KEELER AVE FROM W 31ST ST  (3100 S) TO W 32ND ST  (3200 S),59522.25,Street Resurfacing
22,2025,Street Resurfacing Menu,ON S LAWLER AVE FROM W 46TH ST  (4600 S) TO W 47TH ST  (4700 S),58079.41,Street Resurfacing
22,2025,Street Resurfacing Menu,ON S RIDGEWAY AVE FROM W 25TH ST  (2500 S) TO W 26TH ST  (2600 S),62169.85,Street Resurfacing
22,2025,Street Resurfacing Menu,ON W 28TH ST FROM S CHRISTIANA AVE  (3330 W) TO S HOMAN AVE  (3400 W),42091.67,Street Resurfacing
22,2025,Street Resurfacing Menu,S HAMLIN AVE &  W 27TH ST,37329.73,Street Resurfacing
22,2025,Street Resurfacing Menu,S SPRINGFIELD AVE &  W 27TH ST,21397.97,Street Resurfacing
22,2025,Street Speed Hump Menu,ON W 28TH ST FROM S CHRISTIANA AVE  (3330 W) TO S HOMAN AVE  (3400 W),2440.0,Street Resurfacing
22,2025,Street Speed Hump Menu,ON W 46TH ST FROM S KNOX AVE  (4630 W) TO S KILPATRICK AVE  (4700 W),2440.0,Street Resurfacing
22,2025,Street Speed Hump Replacement,3121 S KEELER AVE,0.0,Street Resurfacing
22,2025,Street Speed Hump Replacement,ON S LAWLER AVE FROM W 46TH ST  (4600 S) TO W 47TH ST  (4700 S),0.0,Street Resurfacing
22,2025,Street Speed Hump Replacement,ON S RIDGEWAY AVE FROM W 25TH ST  (2500 S) TO W 26TH ST  (2600 S),0.0,Street Resurfacing
22,2025,Street Traffic Circle Menu,W 46TH ST &  S KILPATRICK AVE,25004.93,Street Redesign
23,2025,Alley Apron Menu,3653 W 58TH PL,19917.26,Alleys
23,2025,Alley Apron Menu,3701 W 58TH PL,19293.0,Alleys
23,2025,Alley Apron Menu,5200 S NAGLE AVE,35289.4,Alleys
23,2025,Alley Apron Menu,5401 S NEVA AVE,25442.67,Alleys
23,2025,Alley Apron Menu,5429 S MCVICKER AVE; 5238 S AUSTIN AVE,20455.25,Alleys
23,2025,Alley Apron Menu,6400 W 52ND ST,32749.22,Alleys
23,2025,Alley Apron Menu,6401 W 52ND ST,19891.23,Alleys
23,2025,Alley Speed Hump Menu,W 54TH ST &  S KOSTNER AVE&S KENNETH AVE &  W 55TH ST,3625.0,Alleys
23,2025,Alley Speed Hump Menu,W 56TH ST &  S HAMLIN AVE&S SPRINGFIELD AVE &  W 56TH PL,1450.0,Alleys
23,2025,Alley Speed Hump Menu,W 60TH ST &  S KOMENSKY AVE&S PULASKI RD &  W 61ST ST,2175.0,Alleys
23,2025,Alley Speed Hump Menu,W 66TH PL &  S SPRINGFIELD AVE&S PULASKI RD &  W MARQUETTE RD,1450.0,Alleys
23,2025,Curb & Gutter Menu,3724 W 65TH PL,4948.94,Street Resurfacing
23,2025,Curb & Gutter Menu,5145 S SPRINGFIELD AVE,7812.87,Street Resurfacing
23,2025,Curb & Gutter Menu,6857 S PULASKI RD,21150.01,Street Resurfacing
23,2025,Diagonal Parking Menu,3701 W 59TH ST,63775.92,Street Redesign
23,2025,Floodlight Menu,5100 S KEATING AVE,1150.0,Lighting
23,2025,Floodlight Menu,5100 S LA CROSSE AVE,2300.0,Lighting
23,2025,Floodlight Menu,5301 S KILDARE AVE; 5300 S KILDARE AVE,2300.0,Lighting
23,2025,Floodlight Menu,5444 S NARRAGANSETT AVE; 6410 W ARCHER AVE,3450.0,Lighting
23,2025,Pavement Markings Menu,6700 S KEATING AVE,1500.0,Street Redesign
23,2025,Pavement Markings Menu,S ARCHER AVE &  S LARAMIE AVE,5921.34,Street Redesign
23,2025,Pavement Markings Menu,W ARCHER AVE &  S NARRAGANSETT AVE,15000.0,Street Redesign
23,2025,Sidewalk Menu,3610 W 62ND PL,5524.91,Sidewalk Repair
23,2025,Sidewalk Menu,3721 W 61ST PL,9389.58,Sidewalk Repair
23,2025,Sidewalk Menu,3745-3747 W 60TH ST,10180.78,Sidewalk Repair
23,2025,Sidewalk Menu,3752 W 64TH PL,11267.09,Sidewalk Repair
23,2025,Sidewalk Menu,3935 W 63RD PL,6615.58,Sidewalk Repair
23,2025,Sidewalk Menu,3944 W 67TH PL,16291.62,Sidewalk Repair
23,2025,Sidewalk Menu,5107 S NASHVILLE AVE,2106.24,Sidewalk Repair
23,2025,Sidewalk Menu,5121 S AVERS AVE,591.59,Sidewalk Repair
23,2025,Sidewalk Menu,5128 S SAYRE AVE,2172.79,Sidewalk Repair
23,2025,Sidewalk Menu,5130 S NORDICA AVE,4260.71,Sidewalk Repair
23,2025,Sidewalk Menu,5134 S MELVINA AVE,2217.21,Sidewalk Repair
23,2025,Sidewalk Menu,5135 S MERRIMAC AVE,5860.35,Sidewalk Repair
23,2025,Sidewalk Menu,5145 S MELVINA AVE,3705.88,Sidewalk Repair
23,2025,Sidewalk Menu,5211 S OAK PARK AVE,4406.64,Sidewalk Repair
23,2025,Sidewalk Menu,5214 S PARKSIDE AVE,781.22,Sidewalk Repair
23,2025,Sidewalk Menu,5241 S NEW ENGLAND AVE; 5245 S NEW ENGLAND AVE,23859.81,Sidewalk Repair
23,2025,Sidewalk Menu,5338 S NORMANDY AVE,4995.02,Sidewalk Repair
23,2025,Sidewalk Menu,5340 S LARAMIE AVE,14897.21,Sidewalk Repair
23,2025,Sidewalk Menu,5355 S NATOMA AVE,12368.5,Sidewalk Repair
23,2025,Sidewalk Menu,5358 S MERRIMAC AVE,14264.89,Sidewalk Repair
23,2025,Sidewalk Menu,5980 S ARCHER AVE,35488.63,Sidewalk Repair
23,2025,Sidewalk Menu,6200 S ARCHER AVE,46920.08,Sidewalk Repair
23,2025,Sidewalk Menu,6738 S KOMENSKY AVE,4657.97,Sidewalk Repair
23,2025,Sidewalk Menu,6742 S KILBOURN AVE,6335.02,Sidewalk Repair
23,2025,Street Bump Outs Menu,5100-5101 S MEADE AVE; W 51ST ST &  S MEADE AVE,22724.11,Pedestrian Infrastructure
23,2025,Street Bump Outs Menu,5100-5101 S MERRIMAC AVE,4594.7,Pedestrian Infrastructure
23,2025,Street Light Upgrade Menu,5218 S PARKSIDE AVE,500.0,Lighting
23,2025,Street Light Upgrade Menu,6759 S KEELER AVE,500.0,Lighting
23,2025,Street Resurfacing Menu,ON S HARDING AVE FROM W 53RD ST  (5300 S) TO W 55TH ST  (5500 S),101701.31,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S KARLOV AVE FROM W 59TH ST  (5900 S) TO W 60TH ST  (6000 S),63873.02,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S KARLOV AVE FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),54638.03,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S KILDARE AVE FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),52347.99,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S LATROBE AVE FROM W 51ST ST  (5100 S) TO W 52ND ST  (5200 S),63769.09,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S LAWNDALE AVE FROM W 72ND ST  (7200 S) TO W 73RD ST  (7300 S),56106.0,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S MELVINA AVE FROM S ARCHER AVE  (6270 S) TO W 54TH ST  (5400 S),20518.31,Street Resurfacing
23,2025,Street Resurfacing Menu,ON S MOBILE AVE FROM W 54TH ST  (5400 S) TO W 55TH ST  (5500 S),33931.62,Street Resurfacing
23,2025,Street Resurfacing Menu,ON W 52ND ST FROM S LAVERGNE AVE  (5000 W) TO S LARAMIE AVE  (5200 W),131625.48,Street Resurfacing
23,2025,Street Resurfacing Menu,ON W 54TH ST FROM S HARDING AVE  (3930 W) TO S PULASKI RD  (4000 W),21193.58,Street Resurfacing
23,2025,Street Resurfacing Menu,ON W 55TH PL FROM S HAMLIN AVE  (3800 W) TO S SPRINGFIELD AVE  (3900 W),60539.15,Street Resurfacing
23,2025,Street Resurfacing Menu,ON W 64TH PL FROM S SPRINGFIELD AVE  (3900 W) TO S PULASKI RD  (4000 W),65275.84,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S HAMLIN AVE FROM W 53RD ST  (5300 S) TO W 54TH ST  (5400 S),4880.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S KARLOV AVE FROM W 59TH ST  (5900 S) TO W 60TH ST  (6000 S),0.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S LATROBE AVE FROM W 51ST ST  (5100 S) TO W 52ND ST  (5200 S),0.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S LAWNDALE AVE FROM W 69TH PL  (6930 S) TO W 70TH ST  (7000 S),2440.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S MEADE AVE FROM W 53RD ST  (5300 S) TO W 54TH ST  (5400 S),4880.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S MOODY AVE FROM W 53RD ST  (5300 S) TO W 54TH ST  (5400 S),4880.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S NORMANDY AVE FROM W 53RD ST  (5300 S) TO W 54TH ST  (5400 S),4880.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON S TRIPP AVE FROM W 52ND ST  (5200 S) TO W 53RD ST  (5300 S),4880.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON W 56TH PL FROM S HAMLIN AVE  (3800 W) TO S SPRINGFIELD AVE  (3900 W),4880.0,Street Resurfacing
23,2025,Street Speed Hump Menu,ON W 65TH PL FROM S LAWNDALE AVE  (3700 W) TO S HAMLIN AVE  (3800 W),4880.0,Street Resurfacing
24,2025,Alley Apron Menu,3547 W GRENSHAW ST; 3549 W GRENSHAW ST,10920.17,Alleys
24,2025,Alley Resurfacing Menu,S KEDVALE AVE &  W 14TH ST&W 15TH ST &  S KEELER AVE,31777.67,Alleys
24,2025,Alley Resurfacing Menu,S KOSTNER AVE &  W 21ST PL&W 21ST ST &  S KILDARE AVE,58226.18,Alleys
24,2025,Alley Resurfacing Menu,W 22ND PL &  S CALIFORNIA AVE&S CALIFORNIA AVE &  W CERMAK RD,49626.2,Alleys
24,2025,Alley Resurfacing Menu,W GRENSHAW ST &  S CENTRAL PARK AVE&S INDEPENDENCE BLVD &  W ROOSEVELT RD,69393.22,Alleys
24,2025,Alley Resurfacing Menu,W OGDEN AVE &  S LAWNDALE AVE&S RIDGEWAY AVE &  W CERMAK RD,62245.56,Alleys
24,2025,Alley Speed Hump Replacement,S KEDVALE AVE &  W 14TH ST&W 15TH ST &  S KEELER AVE,0.0,Alleys
24,2025,Alley Speed Hump Replacement,S KOSTNER AVE &  W 21ST PL&W 21ST ST &  S KILDARE AVE,0.0,Alleys
24,2025,Alley Speed Hump Replacement,W GRENSHAW ST &  S CENTRAL PARK AVE&S INDEPENDENCE BLVD &  W ROOSEVELT RD,0.0,Alleys
24,2025,Curb & Gutter Menu,ON S ALBANY AVE FROM W OGDEN AVE  (1610 S) TO W 19TH ST  (1900 S),380000.0,Street Resurfacing
24,2025,Miscellaneous CDOT Projects,3500 W ARTHINGTON ST,660.0,Misc. CDOT
24,2025,Sidewalk Menu,2253 S ALBANY AVE,4858.28,Sidewalk Repair
24,2025,Sidewalk Menu,3532 W ARTHINGTON ST,9873.14,Sidewalk Repair
